x,y,conc
527920,187320,9.01598
527940,187320,9.028961
527960,187320,9.060542
527980,187320,9.075595
528000,187320,9.12612
528020,187320,9.067661
528040,187320,9.068771
528060,187320,9.069765
528080,187320,9.067913
528100,187320,9.072089
528120,187320,9.080831
528140,187320,9.093648
528160,187320,9.112404
528180,187320,9.144706
528200,187320,9.306101
528220,187320,9.307628
528240,187320,9.646182
528260,187320,9.768551
528280,187320,9.369525
528300,187320,9.270139
528320,187320,9.240637
528340,187320,9.314035
528360,187320,9.206539
528380,187320,9.1983
528400,187320,9.252284
528420,187320,9.218405
528440,187320,9.213782
528460,187320,9.219369
528480,187320,9.231664
528500,187320,9.325755
528520,187320,9.293218
528540,187320,9.265182
528560,187320,9.278967
528580,187320,9.308126
528600,187320,9.361628
528620,187320,9.45473
528640,187320,9.565267
528660,187320,9.768963
528680,187320,11.56122
528700,187320,11.06029
526680,187300,9.375807
526700,187300,9.173889
526720,187300,9.100382
526740,187300,9.13534
526760,187300,9.081645
526780,187300,9.041783
526800,187300,9.005979
526820,187300,8.995332
526840,187300,8.991681
526860,187300,9.058819
526880,187300,9.025353
526900,187300,9.044044
526920,187300,9.014318
526940,187300,8.978795
526960,187300,8.964209
526980,187300,8.956767
527000,187300,8.951397
527020,187300,8.947095
527040,187300,8.943686
527060,187300,8.940592
527080,187300,8.937783
527100,187300,8.935509
527120,187300,8.933949
527140,187300,8.933013
527160,187300,8.932697
527180,187300,8.931589
527200,187300,8.934018
527220,187300,8.942595
527240,187300,8.96723
527260,187300,9.089083
527280,187300,8.98888
527300,187300,8.967514
527320,187300,8.953078
527340,187300,8.943071
527360,187300,8.937978
527380,187300,8.935678
527400,187300,8.933291
527420,187300,8.931495
527440,187300,8.929985
527460,187300,8.928971
527480,187300,8.928366
527500,187300,8.927832
527520,187300,8.929455
527540,187300,8.931066
527560,187300,8.933334
527580,187300,8.935863
527600,187300,8.938313
527620,187300,8.940751
527640,187300,8.943389
527660,187300,8.946275
527680,187300,8.949167
527700,187300,8.952516
527720,187300,8.956203
527740,187300,8.960165
527760,187300,8.964121
527780,187300,8.968403
527800,187300,8.972994
527820,187300,8.979512
527840,187300,8.986115
527860,187300,8.992772
527880,187300,9.001478
527900,187300,9.012193
527920,187300,9.028207
527940,187300,9.045423
527960,187300,9.147696
527980,187300,9.184283
528000,187300,9.080595
528020,187300,9.163408
528040,187300,9.121085
528060,187300,9.169134
528080,187300,9.071761
528100,187300,9.074069
528120,187300,9.083476
528140,187300,9.097561
528160,187300,9.11853
528180,187300,9.155663
528200,187300,9.285989
528220,187300,9.48641
528240,187300,11.26257
528260,187300,9.465197
528280,187300,9.298023
528300,187300,9.273404
528320,187300,9.219543
528340,187300,9.191548
528360,187300,9.177178
528380,187300,9.173154
528400,187300,9.181105
528420,187300,9.291574
528440,187300,9.193752
528460,187300,9.203504
528480,187300,9.261249
528500,187300,9.20829
528520,187300,9.203175
528540,187300,9.208005
528560,187300,9.216987
528580,187300,9.23132
528600,187300,9.253307
528620,187300,9.282732
528640,187300,9.317832
528660,187300,9.364699
528680,187300,9.435736
528700,187300,9.574754
528720,187300,9.843693
528740,187300,11.71899
526380,187280,8.992002
526400,187280,8.964476
526680,187280,9.364481
526700,187280,9.161266
526720,187280,9.088607
526740,187280,9.059123
526760,187280,9.067315
526780,187280,9.021165
526800,187280,9.006509
526820,187280,9.007116
526840,187280,8.998641
526860,187280,9.031463
526880,187280,9.034238
526900,187280,9.022122
526920,187280,8.993118
526940,187280,8.973731
526960,187280,8.962048
526980,187280,8.954796
527000,187280,8.949608
527020,187280,8.945439
527040,187280,8.942074
527060,187280,8.939054
527080,187280,8.936343
527100,187280,8.93415
527120,187280,8.932633
527140,187280,8.931676
527160,187280,8.931216
527180,187280,8.929742
527200,187280,8.931128
527220,187280,8.934485
527240,187280,8.939786
527260,187280,8.952332
527280,187280,9.046339
527300,187280,9.006885
527320,187280,8.951981
527340,187280,8.952293
527360,187280,8.947453
527380,187280,8.948053
527400,187280,8.939898
527420,187280,8.937806
527440,187280,8.935014
527460,187280,8.933015
527480,187280,8.931822
527500,187280,8.930792
527520,187280,8.93208
527540,187280,8.933468
527560,187280,8.93556
527580,187280,8.937936
527600,187280,8.94031
527620,187280,8.94264
527640,187280,8.945202
527660,187280,8.948052
527680,187280,8.950963
527700,187280,8.954412
527720,187280,8.958228
527740,187280,8.962345
527760,187280,8.966456
527780,187280,8.97086
527800,187280,8.975628
527820,187280,8.982289
527840,187280,8.989436
527860,187280,8.997147
527880,187280,9.007996
527900,187280,9.022665
527920,187280,9.035262
527940,187280,9.15174
527960,187280,9.086297
527980,187280,9.092976
528000,187280,9.158268
528020,187280,9.069237
528040,187280,9.063366
528060,187280,9.067229
528080,187280,9.069756
528100,187280,9.076497
528120,187280,9.08742
528140,187280,9.102945
528160,187280,9.126038
528180,187280,9.16698
528200,187280,9.306876
528220,187280,9.615815
528240,187280,9.725969
528260,187280,9.354918
528280,187280,9.296084
528300,187280,9.224828
528320,187280,9.23932
528340,187280,9.177383
528360,187280,9.162072
528380,187280,9.156514
528400,187280,9.159464
528420,187280,9.196033
528440,187280,9.282837
528460,187280,9.218102
528480,187280,9.176283
528500,187280,9.171372
528520,187280,9.172977
528540,187280,9.17739
528560,187280,9.183564
528580,187280,9.192209
528600,187280,9.204352
528620,187280,9.219757
528640,187280,9.237991
528660,187280,9.260673
528680,187280,9.290605
528700,187280,9.333433
528720,187280,9.402353
528740,187280,9.538531
528760,187280,10.30964
526360,187260,9.110883
526380,187260,8.977967
526400,187260,8.961695
526420,187260,8.956571
526440,187260,8.955311
526460,187260,8.956914
526680,187260,9.339356
526700,187260,9.145331
526720,187260,9.076703
526740,187260,9.052474
526760,187260,9.066898
526780,187260,9.039651
526800,187260,9.014407
526820,187260,9.040419
526840,187260,9.041804
526860,187260,9.000309
526880,187260,8.985361
526900,187260,8.997852
526920,187260,8.988759
526940,187260,8.978702
526960,187260,8.962959
526980,187260,8.95507
527000,187260,8.949501
527020,187260,8.945019
527040,187260,8.94146
527060,187260,8.938329
527080,187260,8.935559
527100,187260,8.933345
527120,187260,8.931803
527140,187260,8.930779
527160,187260,8.930159
527180,187260,8.928365
527200,187260,8.928974
527220,187260,8.930593
527240,187260,8.933496
527260,187260,8.940445
527280,187260,8.94959
527300,187260,8.960151
527320,187260,9.020286
527340,187260,9.043237
527360,187260,8.973481
527380,187260,8.965619
527400,187260,8.951983
527420,187260,8.96182
527440,187260,8.943998
527460,187260,8.940277
527480,187260,8.937568
527500,187260,8.9351
527520,187260,8.935768
527540,187260,8.936729
527560,187260,8.93849
527580,187260,8.940594
527600,187260,8.942789
527620,187260,8.944966
527640,187260,8.94742
527660,187260,8.950257
527680,187260,8.953221
527700,187260,8.956827
527720,187260,8.960898
527740,187260,8.96526
527760,187260,8.96951
527780,187260,8.974014
527800,187260,8.97899
527820,187260,8.986015
527840,187260,8.993983
527860,187260,9.003619
527880,187260,9.02128
527900,187260,9.039127
527920,187260,9.127371
