x,y,conc
526840,187380,29.603
526860,187380,29.4593
526880,187380,29.35226
526900,187380,29.27536
526920,187380,29.22628
526940,187380,29.20184
526960,187380,29.18131
526980,187380,29.47358
527000,187380,29.29871
527020,187380,30.56031
527040,187380,30.00434
527060,187380,29.25447
527080,187380,29.10292
527100,187380,29.0065
527120,187380,28.92922
527140,187380,28.88856
527160,187380,28.86791
527180,187380,28.84536
527200,187380,28.89857
527220,187380,29.67186
527240,187380,29.24495
527260,187380,28.98029
527280,187380,29.02963
527300,187380,29.88889
527320,187380,28.9326
527340,187380,28.77954
527360,187380,28.71907
527380,187380,28.68391
527400,187380,28.66127
527420,187380,28.64502
527440,187380,28.63071
527460,187380,28.62431
527480,187380,28.62306
527500,187380,28.62183
527520,187380,28.62468
527540,187380,28.62713
527560,187380,28.63936
527580,187380,28.65345
527600,187380,28.66607
527620,187380,28.68131
527640,187380,28.69909
527660,187380,28.71973
527680,187380,28.73949
527700,187380,28.76424
527720,187380,28.79216
527740,187380,28.82345
527760,187380,28.85396
527780,187380,28.89083
527800,187380,28.93131
527820,187380,28.99891
527840,187380,29.05646
527860,187380,29.10772
527880,187380,29.17231
527900,187380,29.23993
527920,187380,29.30774
527940,187380,29.38664
527960,187380,29.48087
527980,187380,29.58824
528000,187380,29.7358
528020,187380,30.65002
528040,187380,30.04148
528060,187380,29.96228
528080,187380,30.00817
528100,187380,30.08949
528120,187380,30.20259
528140,187380,30.35789
528160,187380,30.56338
528180,187380,30.87647
528200,187380,32.06699
528220,187380,31.89638
528240,187380,32.66017
528260,187380,34.83597
528280,187380,69.14997
528300,187380,38.52809
528320,187380,35.31403
528340,187380,34.09649
528360,187380,33.60323
528380,187380,34.16723
528400,187380,35.62154
528420,187380,37.55446
528440,187380,59.61667
528460,187380,46.74063
528480,187380,56.52019
526680,187360,41.7762
526700,187360,34.09699
526720,187360,32.09885
526740,187360,31.53502
526760,187360,30.6904
526780,187360,30.17947
526800,187360,29.87455
526820,187360,29.66282
526840,187360,29.50416
526860,187360,29.3844
526880,187360,29.29869
526900,187360,29.24421
526920,187360,29.23082
526940,187360,29.41735
526960,187360,29.28566
526980,187360,29.7176
527000,187360,29.51794
527020,187360,29.20351
527040,187360,29.10135
527060,187360,29.00306
527080,187360,28.92752
527100,187360,28.87456
527120,187360,28.83812
527140,187360,28.81411
527160,187360,28.80174
527180,187360,28.78168
527200,187360,28.83328
527220,187360,29.10461
527240,187360,29.19621
527260,187360,28.96735
527280,187360,29.0296
527300,187360,29.89479
527320,187360,28.96131
527340,187360,28.76141
527360,187360,28.70133
527380,187360,28.66993
527400,187360,28.65037
527420,187360,28.6367
527440,187360,28.62465
527460,187360,28.61983
527480,187360,28.62022
527500,187360,28.61994
527520,187360,28.62345
527540,187360,28.62621
527560,187360,28.63885
527580,187360,28.6538
527600,187360,28.66576
527620,187360,28.67998
527640,187360,28.69618
527660,187360,28.71525
527680,187360,28.73341
527700,187360,28.75646
527720,187360,28.7831
527740,187360,28.81337
527760,187360,28.8429
527780,187360,28.87734
527800,187360,28.91702
527820,187360,28.98389
527840,187360,29.04077
527860,187360,29.09188
527880,187360,29.15694
527900,187360,29.22593
